product_name_ar,product_name_en,store_product_id,product_id,sale_price
╪¼╪¿╪│ ╪¿┘ä╪º╪│╪¬┘è┘â 6 ╪¿┘ê╪╡┘ç,PLASTIC GYP 6 INCH,1641270.0,121918.0,210.0
╪¼╪¿╪│ ╪╖╪¿┘è 10 ╪│┘à,PLASTER ROLL 10 CM,1750288.0,121887.0,35.0
╪¼╪¿╪│ ╪╖╪¿┘è 15 ╪│┘à,PLASTER ROLL 15 CM,1750289.0,121889.0,48.0
╪¼╪¿╪│ ┘ü┘è┘â╪│┘ê╪¿╪º┘å╪» 20 ╪│┘à,GYPSUM 20 CM,2674758.0,,100.0
╪¼╪¿╪│ ┘à┘ä┘ê┘å 3 ╪¿┘ê╪╡┘ç,PLASTIC GYP 3 INCH,2602499.0,,135.0
╪¼╪¿╪│ ┘à┘ä┘ê┘å 4 ╪¿┘ê╪╡┘ç,PLASTIC GYPSUM 4 INCH,2602500.0,,140.0
╪¼╪¿╪│ ┘à┘ä┘ê┘å 5 ╪¿┘ê╪╡┘ç,PLASTIC GYPSUM 5 INCH,2602501.0,,150.0
╪¼╪¿╪│ ┘à┘è╪¼╪º 10 ╪│┘à ┘à╪│╪¬┘ê╪▒╪»,GYPSUM 10 CM,2277389.0,,30.0
╪¼╪¿╪│ ┘à┘è╪¼╪º 7.50 ╪│┘à ┘à╪│╪¬┘ê╪▒╪»,GYPSUM 7.5 CM,2277387.0,,20.0
╪¼╪¿┘è╪▒┘ç ╪º╪╡╪¿╪╣ ┘à┘é╪º╪│ L,FINGER IMMOBILIZION SIZE L,1777221.0,127803.0,15.0
╪¼╪¿┘è╪▒┘ç ╪º╪╡╪¿╪╣ ┘à┘é╪º╪│ M,FINGER IMMOBILIZION SIZE M,2130285.0,124961.0,15.0
╪¼╪¿┘è╪▒┘ç ╪º╪╡╪¿╪╣ ┘à┘é╪º╪│ XL,FINGER IMMOBILIZION SIZE XL,2130176.0,124963.0,15.0
╪¼╪¿┘è╪▒┘ç ╪º╪╡╪¿╪╣ ┘à┘é╪º╪│ XXL,FINGER IMMOBILIZION SIZE XXL,2130177.0,124962.0,15.0
╪¼╪¬┘ü┘ä┘â╪│ ╪º┘â╪¬┘è┘ü 30 ╪º┘é╪▒╪º╪╡,GETFLEX ACTIVE 30 TAB,2602571.0,138007.0,345.0
╪¼╪»┘â┘ê┘ü┘ä╪º╪│┘è┘å 200 ┘à╪¼┘à 20 ╪º┘é╪▒╪º╪╡,JEDCOFLACIN 200 MG 20 F.C.TAB.,2127108.0,8047.0,43.25
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â ┘â╪▒┘è┘à,CAVIARO RENEWING WHITENING CREAM 50 ML,2150419.0,,70.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ╪¼┘ä,FLOXIA STRIEX RESTRUCTING CREAM 125 ML,2627711.0,,65.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ┘â╪▒┘è┘à,FLOXIA STRIEX RESTRUCTING CREAM 125 ML,2651600.0,,70.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ┘â╪▒┘è┘à ┘à╪│╪º╪¼,FLOXIA STRIEX RESTRUCTING CREAM 125 ML,2564360.0,,70.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ┘à╪│╪º╪¼ ╪¼┘ä 50 ╪¼┘à,CAVIARO RENEWING WHITENING CREAM 50 ML,2552979.0,,65.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ┘à╪│╪º╪¼ ┘â╪▒┘è┘à,FLOXIA STRIEX RESTRUCTING CREAM 125 ML,2565144.0,,70.0
╪¼╪»┘è╪» ╪▒┘è┘ä╪º┘â╪│ ┘à╪│╪º╪¼ ┘â╪▒┘è┘à 60 ╪¼┘à,FLOXIA STRIEX RESTRUCTING CREAM 125 ML,2552976.0,,70.0
╪¼╪▒╪º┘ä┘è╪¿┘å╪¬┘è┘å ╪º┘â╪│ ╪º╪▒ 300 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GRALIPENTIN XR 300 MG 30 F.C. TABS.,948077.0,6885.0,135.0
╪¼╪▒╪º┘ä┘è╪¿┘å╪¬┘è┘å ╪º┘â╪│ ╪º╪▒ 600 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GRALIPENTIN XR 600 MG 30 F.C. TABS.,903119.0,6886.0,198.0
╪¼╪▒╪º┘å ┘à┘ê┘ü ╪º┘è┘à┘ä╪¼┘ä 100 ╪¼┘à,GRAN MOVE EMULGEL 100 GM,1767298.0,78806.0,140.0
╪¼╪▒╪º┘å╪¬┘ü┘è ╪┤╪▒╪º╪¿ 100 ┘à┘ä,GRANTFE SYRUP 100 ML,2497312.0,81131.0,75.0
╪¼╪▒╪º┘å╪» ╪½┘è┘ê 600 ┘à╪¼┘à 20 ╪º┘é╪▒╪º╪╡,GRAND THIO 600 MG 20 TABS,2500485.0,80307.0,220.0
╪¼╪▒╪º┘å╪» ╪¼┘ä┘ê╪│┘è ╪│┘è╪▒┘à ┘ä┘ä╪┤╪╣╪▒ 100 ┘à┘ä,GRAND GLOSSY HAIR SERUM 100 ML,2209708.0,134396.0,290.0
╪¼╪▒╪º┘å╪» ┘ü┘è╪¬ ╪¿╪º┘ä╪╣╪│┘ä ╪┤╪▒╪º╪¿ 120 ┘à┘ä,GRAND VIT WITH HONEY SYRUP 120 ML,2469357.0,128847.0,75.0
╪¼╪▒╪º┘å╪» ┘ü┘è╪¬ ╪¡╪»┘è╪» ╪┤╪▒╪º╪¿ 120 ┘à┘ä,GRAND VIT WITH IRON SYRUP 120 ML,1977842.0,6897.0,75.0
╪¼╪▒╪º┘å╪»┘ê╪¬┘ê┘ü┘è┘å 0.025 % ┘é╪╖╪▒┘ç ┘ä┘ä╪╣┘è┘å 5 ┘à┘ä,GRANDOTIFEN 0.025 % EYE DROPS 5 ML,2508704.0,78477.0,18.5
╪¼╪▒╪º┘å╪▓┘è╪º ┘é╪▒╪¿┘ç ┘à┘è╪º┘ç ┘ü╪▒┘ê,GRANZIA WARMIBAG HOT WATER BAG WITH SOFT COVER,2131168.0,102506.0,240.0
╪¼╪▒╪º┘å┘è╪º ┘â╪▒┘è┘à ┘à╪▒╪╖╪¿ 60 ╪¼┘à,GRANYA EMOLLIENT CREAM 60 GM,2501027.0,6906.0,125.0
╪¼╪▒╪º┘å┘è╪¬╪▒┘è┘ä 1 ┘à╪¼┘à / 5 ┘à┘ä ╪┤╪▒╪º╪¿ 30 ┘à┘ä,GRANITRYL 1 MG / 5 ML ORAL SOLUTION 30 ML,2146761.0,75312.0,226.0
╪¼╪▒╪º┘å┘è╪¬╪▒┘è┘ä 1 ┘à╪¼┘à / ┘à┘ä 6 ╪º┘à╪¿┘ê┘ä,GRANITRYL 1 MG / ML 6 I.V. AMPS.,2146438.0,6900.0,384.0
╪¼╪▒╪º┘å┘è╪¬╪▒┘è┘ä 1 ┘à╪¼┘à 5 ╪º┘é╪▒╪º╪╡,GRANITRYL 1 MG 5 F.C.TABS.,2641728.0,76274.0,202.0
╪¼╪▒╪º┘å┘è╪¬╪▒┘è┘ä 2 ┘à╪¼┘à 5 ╪º┘é╪▒╪º╪╡,GRANITRYL 2 MG 5 F.C. TABS.,2145314.0,6901.0,300.0
╪¼╪▒╪º┘å┘è╪¬╪▒┘è┘ä 3 ┘à╪¼┘à / 3 ┘à┘ä 6 ╪º┘à╪¿┘ê┘ä,GRANITRYL 3 MG / 3 ML 6 AMPS. I.V.,2146534.0,6902.0,1020.0
╪¼╪▒┘ê╪¿╪º ╪º┘ê┘à┘è╪¼╪º 3 30 ┘é╪╖╪╣┘ç,GRUPA OMEGA 3 30 GUMMIES,2277936.0,128178.0,150.0
╪¼╪▒┘ê╪¿╪º ╪º┘ê┘à┘è╪¼╪º 3 60 ┘é╪╖╪╣┘ç,GRUPA OMEGA 3 60 GUMMIES,2466310.0,128177.0,245.0
╪¼╪▒┘ê╪¬┘å ┘â╪¿╪│┘ê┘ä,GROTEN BIOTIN 10.000 MCG 30 TABS,2683941.0,,90.0
╪¼╪▒┘ê╪¬┘è┘å ╪¿┘è┘ê╪¬┘è┘å 10.000 ┘à┘â╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GROTEN BIOTIN 10.000 MCG 30 TABS,2288219.0,76275.0,75.0
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘â╪¿╪º╪▒ 400 ╪¼┘à ╪┤┘ê┘â┘ê┘ä╪º╪¬┘ç,GROWTH FORMULA WG 400 GRAM POWDER CHOCOLATE,1374984.0,72569.0,245.0
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘â╪¿╪º╪▒ 400 ╪¼┘à ┘ü╪º┘å┘è┘ä┘è╪º,GROWTH FORMULA WG 400 GRAM POWDER VANILLA,1865659.0,6942.0,245.0
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘â╪¿╪º╪▒ 400 ╪¼┘à ┘ü╪▒╪º┘ê┘ä┘ç,GROWTH FORMULA WG 400 GRAM POWDER STRAWBERRY,2337760.0,72571.0,245.0
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘â╪¿╪º╪▒ 400 ╪¼┘à ┘à┘ê╪▓,GROWTH FORMULA WG 400 GRAM POWDER BANANA,2040380.0,72570.0,245.0
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘ä┘ä╪º╪╖┘ü╪º┘ä 400 ╪¼┘à ╪┤┘ê┘â┘ê┘ä╪º╪¬┘ç,GROWTH FORMULA FOR KIDS 400 GM POWDER CHOCOLATE,1460286.0,72566.0,249.5
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘ä┘ä╪º╪╖┘ü╪º┘ä 400 ╪¼┘à ┘ü╪º┘å┘è┘ä┘è╪º,GROWTH FORMULA FOR KIDS 400 GM POWDER VANILLA,1546970.0,6937.0,249.5
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘ä┘ä╪º╪╖┘ü╪º┘ä 400 ╪¼┘à ┘ü╪▒╪º┘ê┘ä┘ç,GROWTH FORMULA FOR KIDS 400 GM POWDER STRAWBERRY,2564382.0,72568.0,249.5
╪¼╪▒┘ê╪½ ┘ü┘ê╪▒┘à┘è┘ä╪º ┘ä┘ä╪¡┘ê╪º┘à┘ä 10 ╪º┘â┘è╪º╪│ 250 ╪¼┘à ┘ü╪º┘å┘è┘ä┘è╪º,GROWTH FORMULA PREGNANT WOMAN 10 SACHETS 250 GM VANILLA,903125.0,73926.0,179.5
╪¼╪▒┘ê╪▓╪º 20 ╪º┘é╪▒╪º╪╡,GROZA 20 TAB,2098111.0,73875.0,140.0
╪¼╪▒┘ê╪▓╪º┘â╪│ ╪┤╪▒╪º╪¿ 70 ┘à┘ä,GROZAX SYRUP 70 ML,2255092.0,126701.0,75.0
╪¼╪▒┘ê┘à┘ê┘ä 10 ╪º┘â┘è╪º╪│,GROMOL 10 SACHET,2073378.0,79720.0,150.0
╪¼╪▒┘è╪¿╪º╪¬┘è┘ü┘â╪│ ╪¼┘ä 20 ╪¼┘à,GRIPATEVEX GEL 20 GM,2161409.0,130754.0,50.0
╪¼╪▒┘è╪¿┘â╪│┘ê┘å 30 ┘â╪¿╪│┘ê┘ä,GRAPEXON 30 CAPS,2289784.0,6907.0,250.0
╪¼╪▒┘è╪¿┘â╪│┘ê┘å ╪º╪»┘ü╪º┘å╪│ 30 ┘â╪¿╪│┘ê┘ä,GRAPEXON ADVANCE 30 CAPS,2146344.0,79542.0,285.0
╪¼╪▒┘è╪¿┘â╪│┘ê┘å ┘â╪¬ 30 ╪º┘é╪▒╪º╪╡ ╪¿╪»┘è┘ä ╪│┘è┘ê┘ü╪º╪¼,GRAPEXON 30 CAPS,2289785.0,,300.0
╪¼╪▒┘è┘å ┘â┘ê┘ü┘è 20 ╪º┘â┘è╪º╪│,GREEN COFFEE 20 SACHETS,2475902.0,77268.0,99.0
╪¼╪▒┘è┘å╪¬╪º┘ä 30 ┘â╪¿╪│┘ê┘ä┘ç,GREENTAL 30 CAP,2622756.0,133113.0,250.0
╪¼╪│╪¬╪º┘ü┘è┘à┘è┘å 21 ╪º┘é╪▒╪º╪╡,GESTAFEMIN 21 F.C.TABS.,2604583.0,76869.0,49.0
╪¼╪│╪¬╪º┘à┘è┘ü╪º┘à 10 / 40 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,JESTAMIVAM 10 / 40 MG 30 TAB,2471997.0,8063.0,136.0
╪¼╪│╪¬┘è┘â┘ê┘ä 10 ┘à╪¼┘à 14 ╪º┘é╪▒╪º╪╡,JUSTECHOL 10 MG 14 F.C. TABS,2469320.0,8100.0,74.0
╪¼╪│╪¬┘è┘â┘ê┘ä 10 ┘à╪¼┘à 28 ╪º┘é╪▒╪º╪╡,JUSTECHOL 10 MG 28 F.C. TABS,1036416.0,8101.0,74.0
╪¼╪│╪¬┘è┘â┘ê┘ä 20 ┘à╪¼┘à 14 ╪º┘é╪▒╪º╪╡,JUSTECHOL 20 MG 14 F.C. TABS,2113713.0,8102.0,106.0
╪¼╪│╪¬┘è┘â┘ê┘ä 20 ┘à╪¼┘à 28 ╪º┘é╪▒╪º╪╡,JUSTECHOL 20 MG 28 F.C. TABS,2515113.0,8103.0,212.0
╪¼┘ä ╪¿┘ä┘è┘å╪» ┘ç┘è╪»╪▒╪º ┘à┘ê┘è╪│╪¬ ╪¼┘ä ┘ä┘ä╪¿╪┤╪▒┘ç ╪º┘ä╪»┘ç┘å┘è┘ç ┘ê ╪º┘ä┘à╪╣╪▒╪╢┘ç ┘ä╪¡╪¿ ╪º┘ä╪┤╪¿╪º╪¿ 100 ┘à┘ä,GEL BLEND HYDRA MOIST GEL FOR OILY ACNE PRONE SKIN 100 ML,1571150.0,83382.0,175.0
╪¼┘ä╪º╪¿╪¬╪º┘ä┘è┘å╪º 2.5 / 1000 ┘à╪¼┘à ╪º┘é╪▒╪º╪╡,GLIPTALINA PLUS 1000 / 2.5 MG 30 TAB,2682556.0,,162.0
╪¼┘ä╪º╪¿╪¬┘è┘ü┘è╪º 100 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLAPTIVIA 100 MG 30 F.C.TAB.,1116007.0,6650.0,303.0
╪¼┘ä╪º╪¿╪¬┘è┘ü┘è╪º 50 / 500,GLAPTIVIA PLUS 50 / 500 MG 30 F.C.TAB.,2684478.0,,153.0
╪¼┘ä╪º╪¿╪¬┘è┘ü┘è╪º ╪¿┘ä╪│ 50 / 1000 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLAPTIVIA PLUS 50 / 1000 MG 30 F.C.TAB.,1272317.0,6651.0,168.0
╪¼┘ä╪º╪¿╪¬┘è┘ü┘è╪º ╪¿┘ä╪│ 50 / 500 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLAPTIVIA PLUS 50 / 500 MG 30 F.C.TAB.,903138.0,6652.0,153.0
╪¼┘ä╪º╪▒┘è┘ä 1 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLARYL 1 MG 30 TABS.,1160191.0,6653.0,21.0
╪¼┘ä╪º╪▒┘è┘ä 2 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLARYL 2 MG 30 TABS.,2602508.0,6654.0,24.0
╪¼┘ä╪º╪▒┘è┘ä 3 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLARYL 3 MG 30 TAB.,2192988.0,6655.0,27.0
╪¼┘ä╪º╪▒┘è┘ä 4 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLARYL 4 MG 30 TAB.,903142.0,6656.0,45.0
╪¼┘ä╪º╪▒┘è┘ä 6 ┘à╪¼┘à 30 ╪º┘é╪▒╪º╪╡,GLARYL 6 MG 30 TAB.,1814947.0,72023.0,66.0
╪¼┘ä╪º╪│╪¿┘è┘ü┘ä┘ê 20 ╪º┘é╪▒╪º╪╡,GLASBIFLU 20 TABS,2499838.0,82930.0,54.0
╪¼┘ä╪º┘â╪│┘è ╪¿╪«╪º╪«,HEAMOGLAXY 20 CAPS,2357680.0,,120.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪º┘å╪¬┘è ╪▒┘è┘å┘â┘ä ╪¼┘ä,GLAMY LAB ANTI WRINKLES GEL 50 GM,2646895.0,,360.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪º┘è ┘â┘ê┘å╪¬┘ê╪▒ ┘ü┘è┘ä╪▒ 30 ╪¼┘à,GLAMY LAB EYE CONTOUR FILLER 30 GM,2316907.0,80894.0,450.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪¼┘ä ╪╢╪» ╪º┘ä╪¬╪¼╪º╪╣┘è╪» 50 ╪¼┘à,GLAMY LAB ANTI WRINKLES GEL 50 GM,2494950.0,76279.0,450.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪▒┘è╪¬┘è┘å┘ê┘ä ╪¿ 3 ╪│┘è╪▒┘à 30 ┘à┘ä,GLAMY LAB RETINOL B 3 BOOSTER SERUM 30 ML,2316910.0,81807.0,510.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪╡┘å ╪¿┘ä┘ê┘â ╪¿╪╣╪º┘à┘ä ╪¡┘à╪º┘è┘ç ┘à┘å ╪º┘ä╪┤┘à╪│ 50 + 50 ┘à┘ä,GLAMY LAB SUNSCREEN SPF 50 + 50 ML,2316911.0,124647.0,550.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ╪║╪│┘ê┘ä ┘ä┘ä┘ê╪¼┘ç 150 ┘à┘ä,GLAMY LAB PURIFYING CLEANSER 150 ML,2316909.0,80264.0,285.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ┘â╪▒┘è┘à ╪¬╪▒╪╖┘è╪¿ ┘à╪▒┘â╪▓ 100 ╪¼┘à,GLAMY LAB HYDRA INTENSE CREAM 100 GM,2354707.0,137849.0,550.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ┘â╪▒┘è┘à ╪¬╪▒╪╖┘è╪¿ ┘à╪▒┘â╪▓ 50 ╪¼┘à,GLAMY LAB HYDRA INTENSE CREAM 50 GM,2604329.0,76280.0,290.0
╪¼┘ä╪º┘à┘è ┘ä╪º╪¿ ┘â╪▒┘è┘à ╪¬┘ü╪¬┘è╪¡ ╪º╪│ ╪¿┘è ╪º┘ü 30 + 50 ┘à┘ä,GLAMY LAB WHITENING SPF 30 CREAM,2494953.0,72825.0,460.0
╪¼┘ä╪│╪▒┘è┘å ╪º╪╖┘ü╪º┘ä ┘ü╪º╪▒┘â┘ê,GLYCERIN ADULT 5 SUPP. (PHARCO),2660506.0,,12.0
╪¼┘ä╪│╪▒┘è┘å ╪º┘â╪¬┘è┘ê┘ä ╪º┘ä╪º┘ç╪▒╪º┘à ╪¿╪º┘ä╪»╪│╪¬┘ç,ALAHRAM GLYCERIN ICHTHYOL 12 PCS,2131084.0,102543.0,96.0
╪¼┘ä╪│╪▒┘è┘å ╪º┘â╪¬┘è┘ê┘ä ╪º┘è┘à╪º ╪¿╪º┘ä╪»╪│╪¬┘ç 12 ┘é╪╖╪╣┘ç,EMA GLYCERIN ICHTHYOL 12 PCS,1777260.0,125623.0,120.0
╪¼┘ä╪│╪▒┘è┘å ╪¿┘ê╪▒╪º┘â╪│ ╪º┘ä╪º┘ç╪▒╪º┘à ╪¿╪º┘ä╪»╪│╪¬┘ç,ALAHRAM GLYCERIN BORAX 12 PCS,2130109.0,102548.0,96.0
╪¼┘ä╪│╪▒┘è┘å ╪¿┘è┘â╪▒╪¿┘ê┘å╪º╪¬ ╪º┘ä╪º┘ç╪▒╪º┘à ╪¿╪º┘ä╪»╪│╪¬┘ç,ALAHRAM GLYCERIN BI CARBONATE 12 PCS,2131086.0,102549.0,96.0
╪¼┘ä╪│╪▒┘è┘å ╪▒╪╢╪╣ 5 ┘ä╪¿┘ê╪│┘ç ┘ü╪º╪▒┘â┘ê,GLYCERIN INFANTILE 5 SUPP. (PHARCO),2552727.0,,12.0
╪¼┘ä╪│╪▒┘è┘å ╪╡╪º╪¿┘ê┘å 75 ╪¼┘à ┘ê┘è╪▓╪▒,GLYCERIN SOAP 75 GM WEISER,2073369.0,72519.0,60.0
╪¼┘ä╪│╪▒┘è┘å ╪╡╪º╪¿┘ê┘å ╪┤┘ü╪º┘ü ╪▒┘ê╪¬┘â╪│ 72 ╪¼┘à,ROTEX GLYCERIN TRASPARENT SOAP 72 GM,1740271.0,72420.0,48.0
╪¼┘ä╪│╪▒┘è┘å ┘ü┘è┘å┘ê┘ä ╪º┘ä╪º┘ç╪▒╪º┘à ╪¿╪º┘ä╪»╪│╪¬┘ç,ALAHRAM GLYCERIN PHENOL 12 PCS,2131167.0,102551.0,84.0
╪¼┘ä╪│╪▒┘è┘å ┘â╪¿╪º╪▒ ┘ü╪º╪▒┘â┘ê,GLYCERIN ADULT 5 SUPP. (PHARCO),2600399.0,,12.0
╪¼┘ä╪│╪▒┘è┘å ┘ä╪¿┘ê╪│ ╪º╪╖┘ü╪º┘ä ┘ü╪º╪▒┘â┘ê 12,GLYCERIN ADULT 5 SUPP. (PHARCO),2645237.0,,12.0
╪¼┘ä╪│╪▒┘è┘å ┘ä╪¿┘ê╪│ ┘ü╪º╪▒┘â┘ê ╪º╪╖┘ü╪º┘ä + 3,GLYCERIN ADULT 5 SUPP. (PHARCO),2262002.0,,12.0
╪¼┘ä╪│╪▒┘è┘å ┘ä╪¿┘ê╪│ ┘ä┘ä╪▒╪╢╪╣ 5 ┘ä╪¿┘ê╪│ ┘ü╪º╪▒┘â┘ê,GLYCERIN INFANTILE 5 SUPP. (PHARCO),2223439.0,6824.0,12.0
╪¼┘ä╪│╪▒┘è┘å ┘ä╪¿┘ê╪│ ┘ä┘ä╪▒╪╢╪╣ 6 ┘ä╪¿┘ê╪│ ╪º┘ä┘å┘è┘ä,GLYCERIN INFANTILE 6 SUPP. NILE,2646106.0,79394.0,11.0
╪¼┘ä╪│╪▒┘è┘å ┘ä╪¿┘ê╪│ ┘ä┘ä┘â╪¿╪º╪▒ 5 ┘ä╪¿┘ê╪│ ┘ü╪º╪▒┘â┘ê,GLYCERIN ADULT 5 SUPP. (PHARCO),2436012.0,6820.0,12.0
╪¼┘ä╪│╪▒┘è┘å ┘à╪º┘å╪▓┘è╪º ╪┤┘ê╪¼╪▒ ╪¿╪º┘ä╪»╪│╪¬┘ç,SUGER GLYCERIN MAGNESIA 12 PCS,1400286.0,102553.0,240.0
╪¼┘ä┘ê ╪º┘ä┘â╪│┘è╪▒ ╪¼┘ä ┘ä╪¡╪¿ ╪º┘ä╪┤╪¿╪º╪¿ 50 ╪¼┘à,GLOWELIXIR ACNE GEL 50 GM,2499158.0,129618.0,148.0
╪¼┘ä┘ê ╪º┘ä┘â╪│┘è╪▒ ╪║╪│┘ê┘ä ╪º┘ä┘ê╪¼┘ç 200 ┘à┘ä,GLOW ELIXIR FACIAL WASH 200 ML,2499157.0,134004.0,249.0
╪¼┘ä┘ê ╪º┘ä┘è┘â╪│┘è╪▒ ┘â╪▒┘è┘à ╪¼┘ä ╪¬┘ü╪¬┘è╪¡ 50 ╪¼┘à,GLOW ELIXIR WHITENING CREAM GEL 50 GM,2342702.0,81587.0,349.0
╪¼┘ä┘ê ╪▒┘è┘å╪¬╪º┘ä ╪│┘è╪▒┘à,GLOW HAIR SERUM 100 ML,2209707.0,,470.0
╪¼┘ä┘ê╪¿╪º ╪º┘è ┘è┘ê ╪│┘è 20 ╪º┘é╪▒╪º╪╡ / ╪º┘è ┘è┘ê ╪│┘è,GLOBA 20 TAB,2567898.0,,120.0
╪¼┘ä┘ê╪¿╪º ╪º┘è┘ê ╪│┘è ╪º┘é╪▒╪º╪╡,GLOBA 20 TAB,2597065.0,,120.0
╪¼┘ä┘ê╪¿╪º╪¿╪▒┘ê╪¿ 30 ┘à╪¼┘à / 5 ┘à┘ä ╪┤╪▒╪º╪¿ 120 ┘à┘ä,GLOBAPROP 30 MG / 5 ML SYRUP 120 ML,1009885.0,6713.0,46.0
╪¼┘ä┘ê╪¿╪º╪¿╪▒┘ê╪¿ 30 ┘à╪¼┘à / 5 ┘à┘ä ╪┤╪▒╪º╪¿ 120 ┘à┘ä,GLOBAPROP 30 MG / 5 ML SYRUP 120 ML,2688876.0,,46.0
╪¼┘ä┘ê╪¿╪º┘â╪º┘å╪» 16 ┘à╪¼┘à 28 ╪º┘é╪▒╪º╪╡,GLOBACAND 16 MG 28 F.C. TAB.,2253121.0,6710.0,40.0
╪¼┘ä┘ê╪¿╪º┘â╪º┘å╪» 8 ┘à╪¼┘à 28 ╪º┘é╪▒╪º╪╡,GLOBACAND 8 MG 28 F.C. TAB.,2623839.0,6711.0,24.0
╪¼┘ä┘ê╪¼╪º╪▒ 15 ┘à┘ä ┘é╪╖╪▒┘ç ┘ä┘ä┘ü┘à,GELOGAR 15 ML ORAL DROPS,2617472.0,73710.0,110.0
╪¼┘ä┘ê╪▒┘è ╪¡┘å┘ç 10 ╪¼┘à ╪º╪│┘ê╪» 6 ╪º┘â┘è╪º╪│,GLORY HENNA 10 GM BLACK 6 PS,1777231.0,102564.0,330.0
╪¼┘ä┘ê╪▒┘è ╪¡┘å┘ç 10 ╪¼┘à ╪¿╪▒╪║┘å╪»┘è 6 ╪º┘â┘è╪º╪│,GLORY HENNA 10 GM PERGANDY 6 PS,1824881.0,102565.0,298.0
╪¼┘ä┘ê╪▒┘è ╪¡┘å┘ç 10 ╪¼┘à ╪¿┘å┘è 6 ╪º┘â┘è╪º╪│,GLORY HENNA 10 GM BROWN 6 PS,1400088.0,102566.0,342.0
╪¼┘ä┘ê╪▒┘è ╪¡┘å┘ç 10 ╪¼┘à ╪¿┘å┘è ┘ü╪º╪¬╪¡ 6 ╪º┘â┘è╪º╪│,GLORY HENNA 10 GM LIGHT BROWN 6 PS,1400563.0,102567.0,298.0
╪¼┘ä┘ê╪▒┘è ╪¡┘å┘ç 10 ╪¼┘à ┘à╪º┘ç┘ê╪¼┘å┘è 6 ╪º┘â┘è╪º╪│,GLORY HENNA 10 GM MAHOGANY 6 PS,2130347.0,102569.0,330.0
╪¼┘ä┘ê╪▒┘è┘å╪¬╪º┘ä ╪│┘è╪▒┘à ┘ä┘ä┘ê╪¼┘ç 30 ┘à┘ä,GLOWRENTAL FACE SERUM 30 ML,2602509.0,134505.0,470.0
╪¼┘ä┘ê╪│┘ê╪▒╪¿ ╪┤╪º┘à╪¿┘ê ╪╢╪» ╪º┘ä┘é╪┤╪▒┘ç,GLOWSORB CREAM 20 GM,2674851.0,,119.0
╪¼┘ä┘ê╪│┘ê╪▒╪¿ ┘â╪▒┘è┘à 20 ╪¼┘à,GLOWSORB CREAM 20 GM,2384410.0,126906.0,86.0
╪¼┘ä┘ê╪│┘è ╪│┘è╪▒┘ê┘à ┘ä┘ä╪┤╪╣╪▒ 75 ┘à┘ä,GLOSSY HAIR ANTIFRIZZ SERUM 75 ML,1738032.0,6727.0,225.0
╪¼┘ä┘ê╪│┘è ╪┤╪º┘à╪¿┘ê ┘ä┘ä╪┤╪╣╪▒ 250 ┘à┘ä,GLOSSY HAIR SHAMPOO 250 ML,2271518.0,6729.0,160.0
